Unnamed: 0,id,date,store_nbr,family,sales,onpromotion,holiday_type,locale,locale_name,description,transferred,dcoilwtico,city,state,store_type,cluster,transactions,year,month,week,quarter,day_of_week
1814170,1789222,2015-10-04,11,POULTRY,814.198,0,,,,,,,Cayambe,Pichincha,B,6,3207.0,2015,10,40,4,Sunday
1642631,1619465,2015-06-30,48,MAGAZINES,0.0,0,,,,,,59.48,Quito,Pichincha,A,14,2589.0,2015,6,27,2,Tuesday
1987691,1960961,2016-01-09,30,BEAUTY,0.0,0,,,,,,,Guayaquil,Guayas,C,3,715.0,2016,1,1,1,Saturday
1724744,1699796,2015-08-14,51,SEAFOOD,70.352,7,,,,,,42.45,Guayaquil,Guayas,A,17,1728.0,2015,8,33,3,Friday
2806821,2760489,2017-04-03,14,CELEBRATION,3.0,0,,,,,,50.25,Riobamba,Chimborazo,C,7,1479.0,2017,4,14,2,Monday
2605986,2561436,2016-12-11,29,DELI,502.145,19,,,,,,,Guayaquil,Guayas,E,10,1486.0,2016,12,49,4,Sunday
2149754,2123024,2016-04-09,28,BEAUTY,0.0,0,,,,,,,Guayaquil,Guayas,E,10,1316.0,2016,4,14,2,Saturday
3005411,2951951,2017-07-19,36,BEAUTY,0.0,0,,,,,,47.1,Libertad,Guayas,E,10,915.0,2017,7,29,3,Wednesday
1978041,1951311,2016-01-04,1,LINGERIE,5.0,0,,,,,,36.81,Quito,Pichincha,D,13,10.0,2016,1,1,1,Monday
1618001,1598399,2015-06-18,8,FROZEN FOODS,161.443,2,,,,,,60.41,Quito,Pichincha,D,8,2612.0,2015,6,25,2,Thursday
1737828,1712880,2015-08-22,2,HOME AND KITCHEN I,16.0,0,,,,,,,Quito,Pichincha,D,13,1890.0,2015,8,34,3,Saturday
2591356,2546806,2016-12-03,18,SCHOOL AND OFFICE SUPPLIES,7.0,0,,,,,,,Quito,Pichincha,B,16,1580.0,2016,12,48,4,Saturday
1560329,1540727,2015-05-17,39,MAGAZINES,3.0,0,,,,,,,Cuenca,Azuay,B,6,1634.0,2015,5,20,2,Sunday
2122554,2095824,2016-03-25,14,PLAYERS AND ELECTRONICS,5.0,0,Holiday,National,Ecuador,Viernes Santo,False,,Riobamba,Chimborazo,C,7,1004.0,2016,3,12,1,Friday
1738182,1713234,2015-08-22,3,CELEBRATION,121.0,0,,,,,,,Quito,Pichincha,D,8,3513.0,2015,8,34,3,Saturday
2311276,2272072,2016-07-02,1,"LIQUOR,WINE,BEER",164.0,0,,,,,,,Quito,Pichincha,D,13,1253.0,2016,7,26,3,Saturday
1588134,1568532,2015-06-02,2,DELI,358.829,1,,,,,,61.3,Quito,Pichincha,D,13,1902.0,2015,6,23,2,Tuesday
1624020,1604418,2015-06-22,26,MEATS,404.773,0,,,,,,60.01,Guayaquil,Guayas,D,10,513.0,2015,6,26,2,Monday
2999176,2945716,2017-07-16,11,BOOKS,0.0,0,,,,,,,Cayambe,Pichincha,B,6,2272.0,2017,7,28,3,Sunday
2503739,2460971,2016-10-16,1,PREPARED FOODS,54.009003,0,,,,,,,Quito,Pichincha,D,13,583.0,2016,10,41,4,Sunday
2401388,2358620,2016-08-19,38,FROZEN FOODS,114.98,1,,,,,,48.48,Loja,Loja,D,4,1440.0,2016,8,33,3,Friday
2991545,2938085,2017-07-11,46,PREPARED FOODS,126.3,0,,,,,,45.06,Quito,Pichincha,A,14,2888.0,2017,7,28,3,Tuesday
2265547,2229907,2016-06-08,26,SCHOOL AND OFFICE SUPPLIES,2.0,0,,,,,,51.23,Guayaquil,Guayas,D,10,510.0,2016,6,23,2,Wednesday
2137698,2110968,2016-04-02,39,MEATS,195.4,0,,,,,,,Cuenca,Azuay,B,6,1675.0,2016,4,13,2,Saturday
2359846,2317078,2016-07-27,22,HOME AND KITCHEN II,5.0,0,,,,,,41.9,Puyo,Pastaza,C,7,669.0,2016,7,30,3,Wednesday
2810191,2763859,2017-04-04,9,EGGS,195.0,2,,,,,,50.99,Quito,Pichincha,B,6,2151.0,2017,4,14,2,Tuesday
2971516,2919838,2017-07-01,34,SCHOOL AND OFFICE SUPPLIES,4.0,0,,,,,,,Guayaquil,Guayas,B,6,2441.0,2017,7,26,3,Saturday
2669992,2623660,2017-01-16,24,POULTRY,522.472,0,,,,,,,Guayaquil,Guayas,D,1,2187.0,2017,1,3,1,Monday
2803047,2756715,2017-03-31,8,PLAYERS AND ELECTRONICS,25.0,0,,,,,,50.54,Quito,Pichincha,D,8,2965.0,2017,3,13,1,Friday
2100688,2073958,2016-03-12,50,CLEANING,1856.0,5,,,,,,,Ambato,Tungurahua,A,14,3050.0,2016,3,10,1,Saturday
1545423,1525821,2015-05-09,21,AUTOMOTIVE,0.0,0,Additional,National,Ecuador,Dia de la Madre-1,False,,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2015,5,19,2,Saturday
2426744,2383976,2016-09-02,49,MAGAZINES,19.0,0,,,,,,44.39,Quito,Pichincha,A,11,3354.0,2016,9,35,3,Friday
2088688,2061958,2016-03-06,14,LADIESWEAR,0.0,0,,,,,,,Riobamba,Chimborazo,C,7,1057.0,2016,3,9,1,Sunday
2313007,2273803,2016-07-02,9,BOOKS,0.0,0,,,,,,,Quito,Pichincha,B,6,2433.0,2016,7,26,3,Saturday
2847574,2799460,2017-04-24,8,BOOKS,0.0,0,,,,,,48.9,Quito,Pichincha,D,8,2520.0,2017,4,17,2,Monday
1559310,1539708,2015-05-17,10,PLAYERS AND ELECTRONICS,0.0,0,,,,,,,Quito,Pichincha,C,15,1037.0,2015,5,20,2,Sunday
1582262,1562660,2015-05-29,54,FROZEN FOODS,25.0,0,,,,,,60.25,El Carmen,Manabi,C,3,772.0,2015,5,22,2,Friday
2812869,2766537,2017-04-06,33,HOME AND KITCHEN I,53.0,0,,,,,,51.69,Quevedo,Los Rios,C,3,856.0,2017,4,14,2,Thursday
1855585,1830637,2015-10-27,23,POULTRY,310.438,0,,,,,,43.21,Ambato,Tungurahua,D,9,884.0,2015,10,44,4,Tuesday
2342108,2301122,2016-07-18,24,SEAFOOD,37.526,1,,,,,,45.23,Guayaquil,Guayas,D,1,2102.0,2016,7,29,3,Monday
2515821,2473053,2016-10-22,49,AUTOMOTIVE,10.0,1,,,,,,,Quito,Pichincha,A,11,3421.0,2016,10,42,4,Saturday
1820726,1795778,2015-10-07,45,HOME APPLIANCES,2.0,0,Holiday,Local,Quevedo,Cantonizacion de Quevedo,False,47.86,Quito,Pichincha,A,11,3073.0,2015,10,41,4,Wednesday
2984528,2931068,2017-07-07,5,DAIRY,527.0,36,,,,,,44.25,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1242.0,2017,7,27,3,Friday
1815112,1790164,2015-10-04,38,GROCERY II,46.0,0,,,,,,,Loja,Loja,D,4,2414.0,2015,10,40,4,Sunday
2997733,2944273,2017-07-15,20,GROCERY II,22.0,0,,,,,,,Quito,Pichincha,B,6,1915.0,2017,7,28,3,Saturday
2207385,2174674,2016-05-08,27,CLEANING,1044.0,6,Event,National,Ecuador,Dia de la Madre,False,,Daule,Guayas,D,1,1898.0,2016,5,18,2,Sunday
2932225,2884111,2017-06-11,32,EGGS,220.0,0,,,,,,,Guayaquil,Guayas,C,3,640.0,2017,6,23,2,Sunday
1617397,1597795,2015-06-18,40,BABY CARE,0.0,0,,,,,,60.41,Machala,El Oro,C,3,1325.0,2015,6,25,2,Thursday
1752479,1727531,2015-08-30,30,HARDWARE,2.0,0,,,,,,,Guayaquil,Guayas,C,3,686.0,2015,8,35,3,Sunday
2470999,2428231,2016-09-27,40,PERSONAL CARE,248.0,6,,,,,,44.65,Machala,El Oro,C,3,1344.0,2016,9,39,3,Tuesday
2209398,2175681,2016-05-08,54,MEATS,64.669,11,Event,National,Ecuador,Terremoto Manabi+22,False,,El Carmen,Manabi,C,3,1233.0,2016,5,18,2,Sunday
1625800,1606198,2015-06-23,26,"LIQUOR,WINE,BEER",20.0,0,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,61.05,Guayaquil,Guayas,D,10,483.0,2015,6,26,2,Tuesday
2378486,2335718,2016-08-06,45,FROZEN FOODS,397.602,0,,,,,,,Quito,Pichincha,A,11,4370.0,2016,8,31,3,Saturday
3009349,2955889,2017-07-21,46,GROCERY II,57.0,0,,,,,,45.78,Quito,Pichincha,A,14,3196.0,2017,7,29,3,Friday
2130820,2104090,2016-03-29,46,EGGS,91.0,1,,,,,,36.91,Quito,Pichincha,A,14,2477.0,2016,3,13,1,Tuesday
2712579,2666247,2017-02-09,2,GROCERY I,3330.0,37,,,,,,52.99,Quito,Pichincha,D,13,1615.0,2017,2,6,1,Thursday
1596724,1577122,2015-06-07,10,LADIESWEAR,19.0,0,,,,,,,Quito,Pichincha,C,15,1090.0,2015,6,23,2,Sunday
2158083,2131353,2016-04-14,11,HOME AND KITCHEN I,4.0,0,Holiday,Local,Libertad,Cantonizacion de Libertad,False,41.45,Cayambe,Pichincha,B,6,1830.0,2016,4,15,2,Thursday
1945292,1920344,2015-12-16,40,DAIRY,513.0,90,,,,,,35.55,Machala,El Oro,C,3,1415.0,2015,12,51,4,Wednesday
1563611,1544009,2015-05-19,31,BREAD/BAKERY,492.0,1,,,,,,57.3,Babahoyo,Los Rios,B,10,1335.0,2015,5,21,2,Tuesday
2352909,2311588,2016-07-24,19,BOOKS,0.0,0,Transfer,Local,Guayaquil,Traslado Fundacion de Guayaquil,False,,Guaranda,Bolivar,C,15,1025.0,2016,7,29,3,Sunday
2364170,2321402,2016-07-29,43,HOME APPLIANCES,0.0,0,,,,,,41.54,Esmeraldas,Esmeraldas,E,10,1098.0,2016,7,30,3,Friday
2197832,2167538,2016-05-04,26,SEAFOOD,3.0,0,Event,National,Ecuador,Terremoto Manabi+18,False,43.77,Guayaquil,Guayas,D,10,515.0,2016,5,18,2,Wednesday
1806961,1782013,2015-09-30,1,GROCERY II,21.0,0,,,,,,45.06,Quito,Pichincha,D,13,1785.0,2015,9,40,3,Wednesday
2446770,2404002,2016-09-14,11,HOME CARE,341.0,11,,,,,,43.62,Cayambe,Pichincha,B,6,1899.0,2016,9,37,3,Wednesday
2352729,2311498,2016-07-24,16,GROCERY II,0.0,0,Transfer,Local,Guayaquil,Traslado Fundacion de Guayaquil,False,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,890.0,2016,7,29,3,Sunday
2298516,2260676,2016-06-25,4,FROZEN FOODS,197.0,9,Holiday,Local,Machala,Fundacion de Machala,False,,Quito,Pichincha,D,9,1556.0,2016,6,25,2,Saturday
2525959,2483191,2016-10-28,33,CLEANING,540.0,33,,,,,,48.72,Quevedo,Los Rios,C,3,735.0,2016,10,43,4,Friday
2346681,2305695,2016-07-20,52,HOME CARE,0.0,0,,,,,,44.96,Manta,Manabi,A,11,,2016,7,29,3,Wednesday
2015294,1988564,2016-01-24,54,HOME APPLIANCES,0.0,0,,,,,,,El Carmen,Manabi,C,3,956.0,2016,1,3,1,Sunday
2283454,2247814,2016-06-18,29,LADIESWEAR,0.0,0,,,,,,,Guayaquil,Guayas,E,10,1364.0,2016,6,24,2,Saturday
2836047,2787933,2017-04-18,33,PLAYERS AND ELECTRONICS,3.0,0,,,,,,52.46,Quevedo,Los Rios,C,3,1006.0,2017,4,16,2,Tuesday
3030269,2976809,2017-08-02,33,FROZEN FOODS,48.0,1,,,,,,49.6,Quevedo,Los Rios,C,3,912.0,2017,8,31,3,Wednesday
2569911,2525361,2016-11-21,17,BEVERAGES,4009.0,46,,,,,,47.48,Quito,Pichincha,C,12,1559.0,2016,11,47,4,Monday
3020525,2967065,2017-07-28,10,BEAUTY,0.0,0,,,,,,49.72,Quito,Pichincha,C,15,853.0,2017,7,30,3,Friday
1649975,1625105,2015-07-03,7,LAWN AND GARDEN,24.0,0,Holiday,Local,Santo Domingo,Fundacion de Santo Domingo,False,,Quito,Pichincha,D,8,2059.0,2015,7,27,3,Friday
1995516,1968786,2016-01-13,5,CELEBRATION,21.0,0,,,,,,30.42,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1260.0,2016,1,2,1,Wednesday
2781639,2735307,2017-03-19,8,BEVERAGES,8491.0,38,,,,,,,Quito,Pichincha,D,8,2628.0,2017,3,11,1,Sunday
1920373,1895425,2015-12-02,41,BOOKS,0.0,0,,,,,,39.93,Machala,El Oro,D,4,1108.0,2015,12,49,4,Wednesday
2325736,2284750,2016-07-09,15,POULTRY,109.479996,0,,,,,,,Ibarra,Imbabura,C,15,1240.0,2016,7,27,3,Saturday
2585242,2540692,2016-11-29,46,"LIQUOR,WINE,BEER",46.0,6,,,,,,45.29,Quito,Pichincha,A,14,2597.0,2016,11,48,4,Tuesday
2379847,2337079,2016-08-07,33,LADIESWEAR,0.0,0,,,,,,,Quevedo,Los Rios,C,3,872.0,2016,8,31,3,Sunday
3022181,2968721,2017-07-28,7,DAIRY,1354.0,8,,,,,,49.72,Quito,Pichincha,D,8,1937.0,2017,7,30,3,Friday
2635546,2589214,2016-12-27,9,BABY CARE,0.0,0,,,,,,52.82,Quito,Pichincha,B,6,2432.0,2016,12,52,4,Tuesday
2461204,2418436,2016-09-22,16,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,46.1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,663.0,2016,9,38,3,Thursday
1938942,1913994,2015-12-13,12,PLAYERS AND ELECTRONICS,3.0,0,,,,,,,Latacunga,Cotopaxi,C,15,1340.0,2015,12,50,4,Sunday
2736264,2689932,2017-02-22,34,BEVERAGES,1909.0,11,,,,,,53.61,Guayaquil,Guayas,B,6,1976.0,2017,2,8,1,Wednesday
2262860,2227220,2016-06-06,50,HOME APPLIANCES,0.0,0,,,,,,49.71,Ambato,Tungurahua,A,14,2055.0,2016,6,23,2,Monday
2342542,2301556,2016-07-18,37,BOOKS,0.0,0,,,,,,45.23,Cuenca,Azuay,D,2,1457.0,2016,7,29,3,Monday
1742419,1717471,2015-08-24,48,LADIESWEAR,25.0,0,Holiday,Local,Ambato,Fundacion de Ambato,False,38.22,Quito,Pichincha,A,14,2682.0,2015,8,35,3,Monday
2562694,2518144,2016-11-17,14,GROCERY II,2.0,0,,,,,,45.37,Riobamba,Chimborazo,C,7,1094.0,2016,11,46,4,Thursday
1623024,1603422,2015-06-21,48,HOME CARE,798.0,0,,,,,,,Quito,Pichincha,A,14,4066.0,2015,6,25,2,Sunday
2951502,2903388,2017-06-22,23,HOME AND KITCHEN I,37.0,0,,,,,,42.53,Ambato,Tungurahua,D,9,872.0,2017,6,25,2,Thursday
2284247,2248607,2016-06-18,50,LAWN AND GARDEN,18.0,0,,,,,,,Ambato,Tungurahua,A,14,3682.0,2016,6,24,2,Saturday
2256944,2221304,2016-06-03,35,DAIRY,156.0,1,,,,,,48.69,Playas,Guayas,C,3,598.0,2016,6,22,2,Friday
2148345,2121615,2016-04-08,38,GROCERY I,3354.0,71,,,,,,39.74,Loja,Loja,D,4,1513.0,2016,4,14,2,Friday
1557800,1538198,2015-05-16,19,BEAUTY,0.0,0,,,,,,,Guaranda,Bolivar,C,15,1886.0,2015,5,20,2,Saturday
1933181,1908233,2015-12-09,50,DAIRY,849.0,5,,,,,,37.16,Ambato,Tungurahua,A,14,2278.0,2015,12,50,4,Wednesday
2706481,2660149,2017-02-05,48,LADIESWEAR,44.0,0,,,,,,,Quito,Pichincha,A,14,4216.0,2017,2,5,1,Sunday
2328763,2287777,2016-07-10,5,LADIESWEAR,26.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1215.0,2016,7,27,3,Sunday
2513101,2470333,2016-10-21,22,LADIESWEAR,0.0,0,,,,,,50.61,Puyo,Pastaza,C,7,650.0,2016,10,42,4,Friday
3007694,2954234,2017-07-20,5,DAIRY,484.0,15,,,,,,46.73,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1262.0,2017,7,29,3,Thursday
1898509,1873561,2015-11-20,28,LADIESWEAR,0.0,0,,,,,,39.39,Guayaquil,Guayas,E,10,904.0,2015,11,47,4,Friday
2440134,2397366,2016-09-10,25,HOME AND KITCHEN I,0.0,0,,,,,,,Salinas,Santa Elena,D,1,,2016,9,36,3,Saturday
2233775,2198135,2016-05-21,35,BREAD/BAKERY,108.0,7,,,,,,,Playas,Guayas,C,3,763.0,2016,5,20,2,Saturday
2865563,2817449,2017-05-05,12,DAIRY,344.0,14,,,,,,46.23,Latacunga,Cotopaxi,C,15,1095.0,2017,5,18,2,Friday
2656731,2610399,2017-01-08,52,AUTOMOTIVE,0.0,0,,,,,,,Manta,Manabi,A,11,,2017,1,1,1,Sunday
1551399,1531797,2015-05-12,39,BEVERAGES,1610.0,1,Holiday,Local,Puyo,Cantonizacion del Puyo,False,60.72,Cuenca,Azuay,B,6,1343.0,2015,5,20,2,Tuesday
2170457,2143727,2016-04-20,9,HARDWARE,4.0,0,Event,National,Ecuador,Terremoto Manabi+4,False,42.72,Quito,Pichincha,B,6,2439.0,2016,4,16,2,Wednesday
2826219,2779887,2017-04-13,9,AUTOMOTIVE,12.0,1,Transfer,Local,Cuenca,Fundacion de Cuenca,False,53.19,Quito,Pichincha,B,6,2232.0,2017,4,15,2,Thursday
1954178,1929230,2015-12-21,4,HOME APPLIANCES,2.0,0,Additional,National,Ecuador,Navidad-4,False,34.55,Quito,Pichincha,D,9,2143.0,2015,12,52,4,Monday
2519030,2476262,2016-10-24,39,DAIRY,596.0,7,,,,,,50.18,Cuenca,Azuay,B,6,1144.0,2016,10,43,4,Monday
2404102,2361334,2016-08-21,14,LADIESWEAR,0.0,0,,,,,,,Riobamba,Chimborazo,C,7,854.0,2016,8,33,3,Sunday
1576485,1556883,2015-05-26,42,DELI,0.0,0,,,,,,57.29,Cuenca,Azuay,D,2,,2015,5,22,2,Tuesday
2907714,2859600,2017-05-28,44,HOME CARE,863.0,13,,,,,,,Quito,Pichincha,A,5,4784.0,2017,5,21,2,Sunday
2211781,2177923,2016-05-10,18,"LIQUOR,WINE,BEER",32.0,0,Event,National,Ecuador,Terremoto Manabi+24,False,44.68,Quito,Pichincha,B,16,1293.0,2016,5,19,2,Tuesday
2082690,2055960,2016-03-02,45,PLAYERS AND ELECTRONICS,30.0,0,Holiday,Local,Manta,Fundacion de Manta,False,34.57,Quito,Pichincha,A,11,3535.0,2016,3,9,1,Wednesday
2980090,2926630,2017-07-05,25,PERSONAL CARE,76.0,5,,,,,,45.11,Salinas,Santa Elena,D,1,820.0,2017,7,27,3,Wednesday
2852513,2804399,2017-04-27,45,PET SUPPLIES,27.0,1,,,,,,48.96,Quito,Pichincha,A,11,3085.0,2017,4,17,2,Thursday
2199514,2169220,2016-05-05,23,SCHOOL AND OFFICE SUPPLIES,0.0,0,Event,National,Ecuador,Terremoto Manabi+19,False,44.33,Ambato,Tungurahua,D,9,1008.0,2016,5,18,2,Thursday
2404171,2361403,2016-08-21,16,"LIQUOR,WINE,BEER",77.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,866.0,2016,8,33,3,Sunday
2018476,1991746,2016-01-26,43,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,29.54,Esmeraldas,Esmeraldas,E,10,1165.0,2016,1,4,1,Tuesday
2203901,2172932,2016-05-07,28,HARDWARE,1.0,0,Event,National,Ecuador,Terremoto Manabi+21,False,,Guayaquil,Guayas,E,10,1433.0,2016,5,18,2,Saturday
2661883,2615551,2017-01-11,47,BOOKS,1.0,0,,,,,,52.19,Quito,Pichincha,A,14,3496.0,2017,1,2,1,Wednesday
1875857,1850909,2015-11-07,42,BREAD/BAKERY,663.242,0,Holiday,Regional,Santa Elena,Provincializacion Santa Elena,False,,Cuenca,Azuay,D,2,1277.0,2015,11,45,4,Saturday
2787790,2741458,2017-03-23,3,HOME AND KITCHEN II,25.0,2,,,,,,47.0,Quito,Pichincha,D,8,2875.0,2017,3,12,1,Thursday
2388606,2345838,2016-08-12,3,AUTOMOTIVE,15.0,0,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,44.47,Quito,Pichincha,D,8,2956.0,2016,8,32,3,Friday
2064568,2037838,2016-02-21,37,"LIQUOR,WINE,BEER",0.0,0,,,,,,,Cuenca,Azuay,D,2,1129.0,2016,2,7,1,Sunday
2535100,2492332,2016-11-02,4,CLEANING,946.0,42,Holiday,National,Ecuador,Dia de Difuntos,False,45.32,Quito,Pichincha,D,9,1453.0,2016,11,44,4,Wednesday
2953643,2905529,2017-06-23,33,FROZEN FOODS,85.0,0,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,42.86,Quevedo,Los Rios,C,3,830.0,2017,6,25,2,Friday
1987212,1960482,2016-01-09,17,HOME CARE,374.0,0,,,,,,,Quito,Pichincha,C,12,1598.0,2016,1,1,1,Saturday
2246717,2211077,2016-05-28,48,FROZEN FOODS,298.568,3,,,,,,,Quito,Pichincha,A,14,3428.0,2016,5,21,2,Saturday
2668514,2622182,2017-01-15,33,BEAUTY,1.0,0,,,,,,,Quevedo,Los Rios,C,3,962.0,2017,1,2,1,Sunday
2241141,2205501,2016-05-25,41,GROCERY I,2423.0,26,,,,,,49.1,Machala,El Oro,D,4,889.0,2016,5,21,2,Wednesday
1836441,1811493,2015-10-16,36,MEATS,312.122,0,,,,,,47.3,Libertad,Guayas,E,10,1342.0,2015,10,42,4,Friday
1589635,1570033,2015-06-03,11,PERSONAL CARE,556.0,1,,,,,,59.67,Cayambe,Pichincha,B,6,2295.0,2015,6,23,2,Wednesday
1982630,1955900,2016-01-06,38,MAGAZINES,5.0,0,,,,,,33.97,Loja,Loja,D,4,1698.0,2016,1,1,1,Wednesday
1747960,1723012,2015-08-27,53,HOME AND KITCHEN II,12.0,0,,,,,,42.47,Manta,Manabi,D,13,744.0,2015,8,35,3,Thursday
1989108,1962378,2016-01-10,20,AUTOMOTIVE,16.0,0,,,,,,,Quito,Pichincha,B,6,2178.0,2016,1,1,1,Sunday
2208828,2175396,2016-05-08,47,BEVERAGES,8099.0,21,Event,National,Ecuador,Terremoto Manabi+22,False,,Quito,Pichincha,A,14,4156.0,2016,5,18,2,Sunday
1959516,1932786,2015-12-23,4,DELI,306.821,0,Additional,National,Ecuador,Navidad-2,False,36.76,Quito,Pichincha,D,9,2874.0,2015,12,52,4,Wednesday
2180834,2152322,2016-04-25,49,PREPARED FOODS,324.501,0,Event,National,Ecuador,Terremoto Manabi+9,False,41.67,Quito,Pichincha,A,11,2528.0,2016,4,17,2,Monday
2819038,2772706,2017-04-09,7,GROCERY II,57.0,0,,,,,,,Quito,Pichincha,D,8,1555.0,2017,4,14,2,Sunday
2766691,2720359,2017-03-11,38,BOOKS,0.0,0,,,,,,,Loja,Loja,D,4,2022.0,2017,3,10,1,Saturday
3038374,2984914,2017-08-07,10,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,49.37,Quito,Pichincha,C,15,947.0,2017,8,32,3,Monday
1695418,1670470,2015-07-29,3,EGGS,484.0,1,,,,,,48.77,Quito,Pichincha,D,8,3025.0,2015,7,31,3,Wednesday
2033692,2006962,2016-02-04,21,BABY CARE,1.0,0,,,,,,31.63,Santo Domingo,Santo Domingo de los Tsachilas,B,6,866.0,2016,2,5,1,Thursday
3042298,2988838,2017-08-09,20,POULTRY,178.597,0,,,,,,49.59,Quito,Pichincha,B,6,1416.0,2017,8,32,3,Wednesday
2718656,2672324,2017-02-12,4,HOME APPLIANCES,1.0,0,,,,,,,Quito,Pichincha,D,9,1672.0,2017,2,6,1,Sunday
2658433,2612101,2017-01-09,5,LADIESWEAR,15.0,0,,,,,,51.95,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1250.0,2017,1,2,1,Monday
2239874,2204234,2016-05-24,6,SEAFOOD,41.703,2,Holiday,National,Ecuador,Batalla de Pichincha,True,48.04,Quito,Pichincha,D,13,1540.0,2016,5,21,2,Tuesday
2072128,2045398,2016-02-25,49,PERSONAL CARE,308.0,0,,,,,,31.4,Quito,Pichincha,A,11,2334.0,2016,2,8,1,Thursday
2689134,2642802,2017-01-27,11,PRODUCE,1042.725,1,,,,,,53.18,Cayambe,Pichincha,B,6,1932.0,2017,1,4,1,Friday
2696240,2649908,2017-01-31,11,DAIRY,624.0,16,,,,,,52.75,Cayambe,Pichincha,B,6,2020.0,2017,1,5,1,Tuesday
2839318,2791204,2017-04-20,25,SCHOOL AND OFFICE SUPPLIES,6.0,2,,,,,,50.26,Salinas,Santa Elena,D,1,817.0,2017,4,16,2,Thursday
2931759,2883645,2017-06-11,2,CELEBRATION,8.0,0,,,,,,,Quito,Pichincha,D,13,2134.0,2017,6,23,2,Sunday
2811174,2764842,2017-04-05,36,BEVERAGES,3543.0,22,,,,,,51.14,Libertad,Guayas,E,10,1116.0,2017,4,14,2,Wednesday
2170065,2143335,2016-04-20,47,HOME CARE,989.0,2,Event,National,Ecuador,Terremoto Manabi+4,False,42.72,Quito,Pichincha,A,14,4006.0,2016,4,16,2,Wednesday
2928324,2880210,2017-06-09,23,BEVERAGES,1596.0,21,,,,,,45.82,Ambato,Tungurahua,D,9,1062.0,2017,6,23,2,Friday
2419504,2376736,2016-08-29,46,EGGS,122.0,0,,,,,,46.97,Quito,Pichincha,A,14,2796.0,2016,8,35,3,Monday
2328778,2287792,2016-07-10,50,BABY CARE,0.0,0,,,,,,,Ambato,Tungurahua,A,14,2756.0,2016,7,27,3,Sunday
2235905,2200265,2016-05-22,44,MAGAZINES,17.0,0,,,,,,,Quito,Pichincha,A,5,4764.0,2016,5,20,2,Sunday
1761776,1736828,2015-09-04,41,BREAD/BAKERY,446.26,2,,,,,,46.02,Machala,El Oro,D,4,995.0,2015,9,36,3,Friday
2614058,2569508,2016-12-15,54,PREPARED FOODS,45.0,0,,,,,,50.9,El Carmen,Manabi,C,3,729.0,2016,12,50,4,Thursday
2020996,1994266,2016-01-28,15,EGGS,87.0,0,,,,,,33.21,Ibarra,Imbabura,C,15,1251.0,2016,1,4,1,Thursday
2465877,2423109,2016-09-24,47,HOME CARE,810.0,15,,,,,,,Quito,Pichincha,A,14,4456.0,2016,9,38,3,Saturday
2195696,2165402,2016-05-03,17,DAIRY,821.0,7,Event,National,Ecuador,Terremoto Manabi+17,False,43.65,Quito,Pichincha,C,12,1607.0,2016,5,18,2,Tuesday
2213961,2180103,2016-05-11,29,MEATS,87.735,0,Event,National,Ecuador,Terremoto Manabi+25,False,46.21,Guayaquil,Guayas,E,10,1073.0,2016,5,19,2,Wednesday
2083500,2056770,2016-03-03,19,GROCERY I,2802.0,8,,,,,,34.56,Guaranda,Bolivar,C,15,1081.0,2016,3,9,1,Thursday
2689400,2643068,2017-01-27,19,SEAFOOD,4.0,0,,,,,,53.18,Guaranda,Bolivar,C,15,886.0,2017,1,4,1,Friday
2705377,2659045,2017-02-05,18,BOOKS,0.0,0,,,,,,,Quito,Pichincha,B,16,1340.0,2017,2,5,1,Sunday
2815646,2769314,2017-04-08,11,LAWN AND GARDEN,1.0,0,,,,,,,Cayambe,Pichincha,B,6,2592.0,2017,4,14,2,Saturday
1858250,1833302,2015-10-28,48,LAWN AND GARDEN,4.0,1,,,,,,45.93,Quito,Pichincha,A,14,2116.0,2015,10,44,4,Wednesday
2882656,2834542,2017-05-14,41,CLEANING,995.0,32,Event,National,Ecuador,Dia de la Madre,False,,Machala,El Oro,D,4,1627.0,2017,5,19,2,Sunday
2388345,2345577,2016-08-12,22,BEVERAGES,931.0,15,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,44.47,Puyo,Pastaza,C,7,571.0,2016,8,32,3,Friday
1752190,1727242,2015-08-30,22,"LIQUOR,WINE,BEER",0.0,0,,,,,,,Puyo,Pastaza,C,7,,2015,8,35,3,Sunday
2678363,2632031,2017-01-21,1,HOME APPLIANCES,1.0,0,,,,,,,Quito,Pichincha,D,13,1419.0,2017,1,3,1,Saturday
